time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.192322975429,-1.44574503324,16.0158697902,6.14618168441,0.0469676404171,0.0,-0.272498717718,-1.80270865512,4.45362316062,-0.0303569798468,0.0932631879347,0.0,483.4716445329761,485.3617956858085,484.1435338895689,485.51342735879945
2.640000000000002,-0.209563544616,-1.55650200046,16.2837929476,6.14543905857,0.0522960927352,0.0,-0.302675405767,-1.88930243846,4.47695142671,0.00560164456569,0.0843547123003,0.0,435.33195546945035,434.5928291958409,434.00157004129574,437.009560897733
2.700000000000002,-0.228804957332,-1.67271203774,16.5548509185,6.14536064368,0.0568489265589,0.0,-0.339157049005,-1.98434428502,4.55789317287,-0.00821592595924,0.0674109832919,0.0,455.2453458215111,453.89222647427584,453.9065623409906,452.7961751756792
2.760000000000002,-0.250485008253,-1.79501818916,16.8335165383,6.1454239264,0.0607326489108,0.0,-0.383913387428,-2.09247249237,4.73013407097,0.0103259179312,0.0620475863617,0.0,482.85032695491765,482.448308203515,481.505575347049,482.90643962977197
2.820000000000002,-0.274870461741,-1.923665269,17.1214197628,6.14569326329,0.0639724443683,0.0,-0.429263183917,-2.19567692939,4.86595786758,-0.00134823371126,0.0459485094228,0.0,473.7281413719457,472.4904520214935,473.8936850337548,472.9952695796798
2.880000000000002,-0.302077419913,-2.05857846476,17.4179557741,6.14535243685,0.0669051839793,0.0,-0.477905137034,-2.30139997171,5.01778674717,-0.0100128846844,0.0518086238196,0.0,479.1545742214404,479.6011404539213,479.78955455357834,479.13125305182587
2.940000000000002,-0.331967512713,-2.19923808741,17.7191573159,6.14466190441,0.0701065362169,0.0,-0.518707435784,-2.38734837674,5.02213636461,-0.0130048564575,0.0549025970314,0.0,434.69676523684825,434.9578919570779,436.0366655963073,435.7867225758034
3.000000000000002,-0.364487485544,-2.34531987455,18.0223465205,6.14364606603,0.0730805732181,0.0,-0.565566611975,-2.48213444417,5.08376080343,-0.0208562695138,0.0442336869403,0.0,455.1051691872758,454.2519237710131,453.4779575617199,452.846833473848
3.0600000000000023,-0.400129694817,-2.49759822655,18.3326223982,6.14251717963,0.0760260059619,0.0,-0.622765339467,-2.59386608479,5.25779749253,-0.0167734100479,0.0539460127314,0.0,488.3987535357752,489.1238431787194,488.30090779375485,488.60550849587764
3.1200000000000023,-0.438998216641,-2.65611231229,18.649770165,6.14115157175,0.0792017829319,0.0,-0.673134078971,-2.69005941632,5.31337889168,-0.0287463767053,0.0519135620143,0.0,455.7800157789584,455.61930858686145,454.63081732342005,453.6703288018109
